1546504110485	48
1546504110524	48
1546504110533	48
1546504110540	48
1546504110547	48
1546504110554	48
1546504212503	47
1546504212523	47
1546504759128	50
1546504759150	50
1546504759158	50
1546504819349	51
1546504819360	51
1546504819363	51
1546504819366	51
1546504819369	51
1546504819372	51
1546504879238	51
1546504879256	51
1546504879264	51
1546504879271	51
1546504879277	50
1546504879284	50
1546504949173	50
1546504949187	50
1546504949192	50
1546504949197	50
1546504949202	50
1546504949206	49
1546504949211	49
1546505009106	49
1546505009115	48
1546505009118	48
1546505009121	48
1546505009123	48
1546505009125	47
1546505068985	47
1546505068999	47
1546505069005	47
1546505069010	46
1546505069015	46
1546505069020	46
1546505069025	46
1546505138885	45
1546505138895	45
1546505138898	45
1546505138901	45
1546505138904	45
1546505138906	45
1546505198770	45
1546505198780	44
1546505198782	44
1546505198785	44
1546505198787	44
1546505198789	44
1546505268718	44
1546505268737	45
1546505268745	45
1546505268752	45
1546505268759	45
1546505268765	46
1546505268771	46
1546505328614	47
1546505328628	47
1546505328633	47
1546505328638	48
1546505328643	48
1546505328648	48
1546505388646	48
1546505388660	48
1546505388666	48
1546505388671	48
1546505388676	48
1546505388681	48
1546505388686	47
1546505458446	47
1546505458456	47
1546505458459	47
1546505458462	46
1546505458464	46
1546505458467	46
1546505518344	45
1546505518357	45
1546505518363	45
1546505518368	45
1546505518373	45
1546505518378	44
1546505588294	44
1546505588309	44
1546505588315	44
1546505588321	44
1546505588326	44
1546505588331	45
1546505588337	45
1546505648151	45
1546505648160	45
1546505648163	45
1546505648165	45
1546505648168	45
1546505648170	45
1546505708182	45
1546505708195	45
1546505708201	45
1546505708207	45
1546505708212	45
1546505708218	45
1546505708223	45
1546505778174	45
1546505778188	45
1546505778194	45
1546505778200	44
1546505778205	44
1546505778210	44
1546505837920	44
1546505837937	44
1546505837944	44
1546505837950	44
1546505837956	44
1546505837962	44
1546505907861	45
1546505907870	45
1546505907872	45
1546505907875	45
1546505907878	45
1546505907880	45
1546505907882	45
1546505967779	45
1546505967799	45
1546505967807	45
1546505967815	45
1546505967822	45
1546505967830	45
1546506027704	45
1546506027723	45
1546506027731	45
1546506027737	45
1546506027744	45
1546506027750	45
1546506027757	45
1546506097983	45
1546506098005	45
1546506098013	45
1546506098020	46
1546506098027	46
1546506098034	47
1546506157929	47
1546506157950	48
1546506157958	48
1546506157965	49
1546506157972	49
1546506157979	50
1546506227399	50
1546506227418	50
1546506227425	50
1546506227432	51
1546506227439	51
1546506227446	50
1546506227452	50
1546506287749	50
1546506287768	50
1546506287776	50
1546506287783	50
1546506287789	49
1546506287796	49
1546506347258	49
1546506347275	49
1546506347283	49
1546506347291	49
1546506347297	49
1546506347304	49
1546506347311	49
1546506417448	49
1546506417467	49
1546506417476	49
1546506417483	49
1546506417489	50
1546506417496	50
1546506477298	50
1546506477318	50
1546506477326	50
1546506477334	51
1546506477340	51
1546506477347	51
1546506546930	51
1546506546948	51
1546506546955	52
1546506546960	52
1546506546966	52
1546506546971	52
1546506546976	52
1546506606820	51
1546506606840	51
1546506606849	51
1546506606857	51
1546506606864	51
1546506606871	51
1546506666717	51
1546506666731	50
1546506666737	50
1546506666742	50
1546506666747	50
1546506666752	49
1546506666757	49
1546506736730	49
1546506736752	49
1546506736760	49
1546506736767	49
1546506736774	48
1546506736781	48
1546506797007	48
1546506797027	48
1546506797036	48
1546506797043	48
1546506797050	48
1546506797057	48
1546506866669	48
1546506866683	48
1546506866689	47
1546506866694	48
1546506866699	48
1546506866705	48
1546506866710	48
1546506926667	48
1546506926686	49
1546506926695	49
1546506926702	49
1546506926709	49
1546506926715	50
1546506986248	50
1546506986262	50
1546506986264	50
1546506986267	50
1546506986269	51
1546506986271	50
1546506986273	50
1546507056185	50
1546507056194	50
1546507056197	50
1546507056199	50
1546507056201	50
1546507056204	50
1546507116047	49
1546507116061	49
1546507116067	49
1546507116072	49
1546507116077	49
1546507116082	49
1546507186057	49
1546507186080	49
1546507186088	49
1546507186096	49
1546507186103	48
1546507186110	48
1546507186116	48
1546507245903	48
1546507245917	48
1546507245923	49
1546507245928	49
1546507245932	49
1546507245937	49
1546507306325	49
1546507306344	49
1546507306353	49
1546507306361	49
1546507306368	49
1546507306376	49
1546507306383	49
1546507376063	49
1546507376082	49
1546507376090	50
1546507376096	49
1546507376103	49
1546507376110	49
1546507435866	49
1546507435884	49
1546507435892	49
1546507435899	49
1546507435906	49
1546507435912	48
1546507505951	48
1546507505974	48
1546507505982	48
1546507505989	48
1546507505996	48
1546507506003	47
1546507506009	47
1546507565888	47
1546507565909	47
1546507565917	47
1546507565925	47
1546507565931	46
1546507565938	46
1546507625423	46
1546507625441	46
1546507625448	45
1546507625455	45
1546507625462	45
1546507625468	45
1546507625474	45
1546507695249	46
1546507695258	46
1546507695261	47
1546507695264	47
1546507695267	48
1546507695269	48
1546507755212	49
1546507755230	49
1546507755238	50
1546507755245	50
1546507755251	50
1546507755258	51
1546507825062	51
1546507825076	51
1546507825082	51
1546507825087	51
1546507825092	51
1546507825096	51
1546507825101	50
1546507885019	50
1546507885037	50
1546507885045	50
1546507885052	50
1546507885058	50
1546507885065	50
1546507945081	49
1546507945096	49
1546507945103	49
1546507945108	49
1546507945113	49
1546507945118	49
1546507945123	49
1546508014760	49
1546508014775	49
1546508014781	48
1546508014786	48
1546508014791	48
1546508014797	48
1546508074689	48
1546508074703	48
1546508074708	48
1546508074713	49
1546508074718	49
1546508074722	49
1546508144606	49
1546508144626	49
1546508144634	49
1546508144640	49
1546508144647	49
1546508144653	49
1546508144660	49
1546508204613	49
1546508204631	49
1546508204639	49
1546508204646	49
1546508204652	49
1546508204659	49
1546508264538	49
1546508264558	49
1546508264566	49
1546508264573	48
1546508264580	48
1546508264587	48
1546508264593	48
1546508334256	48
1546508334265	48
1546508334269	48
1546508334272	47
1546508334274	47
1546508334277	47
1546508394320	47
1546508394341	47
1546508394348	46
1546508394355	46
1546508394362	46
1546508394369	46
1546508464302	45
1546508464320	45
1546508464328	45
1546508464334	45
1546508464341	44
1546508464347	44
1546508464353	44
1546508524133	44
1546508524151	44
1546508524159	44
1546508524166	44
1546508524172	44
1546508524179	44
1546508584043	44
1546508584062	45
1546508584070	46
1546508584077	46
1546508584094	47
1546508584101	48
1546508584108	49
1546508653904	49
1546508653922	50
1546508653929	50
1546508653936	51
1546508653943	51
1546508653949	51
1546508714144	51
1546508714162	51
1546508714170	51
1546508714177	51
1546508714184	51
1546508714190	50
1546508783695	50
1546508783704	50
1546508783707	50
1546508783710	49
1546508783713	49
1546508783716	49
1546508783718	49
1546508843660	49
1546508843678	49
1546508843686	48
1546508843693	48
1546508843700	48
1546508843706	48
1546508903651	48
1546508903673	48
1546508903680	48
1546508903688	48
1546508903695	47
1546508903703	47
1546508903710	47
1546508973891	47
1546508973913	46
1546508973921	46
1546508973928	46
1546508973935	45
1546508973942	45
1546509033563	45
1546509033584	44
1546509033592	44
1546509033599	44
1546509033606	43
1546509033612	43
1546509103709	43
1546509103730	43
1546509103738	42
1546509103745	42
1546509103751	42
1546509103758	42
1546509103764	42
1546509163189	42
1546509163232	42
1546509163240	42
1546509163247	42
1546509163254	42
1546509163261	42
1546509223119	42
1546509223137	42
1546509223146	42
1546509223153	42
1546509223159	42
1546509223166	41
1546509223172	41
1546509292938	41
1546509292947	41
1546509292951	41
1546509292953	41
1546509292956	41
1546509292959	40
1546509353171	40
1546509353193	40
1546509353201	40
1546509353208	40
1546509353215	40
1546509353221	40
1546509423214	40
1546509423235	40
1546509423243	40
1546509423250	41
1546509423257	41
1546509423263	42
1546509423270	43
1546509483116	44
1546509483134	45
1546509483142	46
1546509483149	47
1546509483155	47
1546509483162	48
1546509542714	49
1546509542732	49
1546509542740	50
1546509542747	50
1546509542754	50
1546509542761	50
1546509542768	50
1546509612950	50
1546509612970	49
1546509612979	49
1546509612986	49
1546509612993	49
1546509612999	48
1546509672814	48
1546509672833	48
1546509672841	48
1546509672848	47
1546509672855	47
1546509672862	47
1546509742357	47
1546509742372	47
1546509742376	47
1546509742380	47
1546509742385	47
1546509742389	47
1546509742393	47
1546509802706	47
1546509802727	46
1546509802735	46
1546509802742	46
1546509802749	46
1546509802755	46
1546509862468	46
1546509862487	45
1546509862495	45
1546509862502	45
1546509862509	45
1546509862515	44
1546509862522	44
1546509932015	44
1546509932025	44
1546509932028	44
1546509932030	44
1546509932033	43
1546509932035	43
1546509991979	43
1546509991988	43
1546509991991	43
1546509991994	43
1546509991997	43
1546509992000	43
1546510062072	43
1546510062092	42
1546510062101	42
1546510062108	42
1546510062115	42
1546510062122	42
1546510062129	42
1546510121789	42
1546510121808	42
1546510121816	42
1546510121823	42
1546510121829	42
1546510121836	42
1546510181664	42
1546510181680	42
1546510181687	42
1546510181693	43
1546510181698	43
1546510181704	44
1546510181710	44
1546510251652	45
1546510251671	46
1546510251679	47
1546510251686	48
1546510251692	49
1546510251698	49
1546510311553	50
1546510311571	51
1546510311579	51
1546510311586	51
1546510311592	51
1546510311599	51
1546510381404	51
1546510381419	51
1546510381426	51
1546510381432	50
1546510381438	50
1546510381444	50
1546510381449	49
1546510441754	49
1546510441776	49
1546510441784	49
1546510441791	49
1546510441798	48
1546510441805	48
1546510501666	48
1546510501687	48
1546510501696	48
1546510501703	48
1546510501710	48
1546510501716	48
1546510501722	48
1546510571342	48
1546510571359	49
1546510571365	49
1546510571371	49
1546510571376	49
1546510571382	49
1546510631546	49
1546510631568	48
1546510631576	48
1546510631583	48
1546510631590	48
1546510631597	48
1546510701259	47
1546510701278	47
1546510701286	47
1546510701292	47
1546510701299	46
1546510701305	46
1546510701311	46
1546510760930	45
1546510760948	45
1546510760956	45
1546510760963	45
1546510760970	44
1546510760976	44
1546510820823	44
1546510820841	44
1546510820849	43
1546510820856	43
1546510820862	43
1546510820869	43
1546510820876	42
1546510890741	42
1546510890762	42
1546510890770	42
1546510890778	42
1546510890786	41
1546510890793	41
1546510951063	41
